id,latitude,longitude,type
2454,41.764582,-72.6908547,city
2455,44.9050394,-66.9846372,city
2456,40.622825,-79.1533097,city
2457,42.6511674,-73.754968,city
2458,37.4137536,-79.1422464,city
2459,45.1890175,-67.2781391,city
2460,42.2625621,-71.8018877,city
2461,42.5763523,-71.9952737,city
2462,43.020679,-78.878383,city
2463,42.4268484,-71.0683741,city
2464,39.6296809,-79.9559437,city
2465,40.9115386,-73.7826363,city
2466,38.7744952,-76.0763065,city
2467,44.4261711,-69.0065596,city
2468,38.2658897,-76.4522844,city
2469,43.3050631,-70.9753629,city
2470,38.3348728,-75.0847659,city
2471,44.1048463,-69.109139,city
2472,40.2663107,-76.8861122,city
2473,42.5854371,-71.8046023,city
2474,41.8006523,-73.1212214,city
2475,37.270973,-79.9414313,city
2476,38.8903961,-77.0841585,city
2477,43.5009176,-70.4428286,city
2478,44.0979903,-70.2312137,city
2479,41.5381535,-72.8070435,city
2480,38.8462236,-77.3063733,city
2481,42.1413353,-71.5192019,city
2482,42.9956397,-71.4547891,city
2483,38.9786401,-76.492786,city
2484,43.1009031,-75.2326641,city
2485,41.641445,-80.151449,city
2486,43.4925843,-70.4533844,city
2487,40.7259621,-73.5144766,city
2488,42.466763,-70.9494939,city
2489,39.158168,-75.5243682,city
2490,36.8529841,-75.9774183,city
2491,36.7183708,-76.2466798,city
2492,36.5879877,-79.3916713,city
2493,37.2296566,-80.4136767,city
2494,42.7262016,-71.1908924,city
2495,43.1065603,-79.0639039,city
2496,42.0028761,-71.5147839,city
2497,42.8142432,-73.9395687,city
2498,44.1969042,-72.5007458,city
2499,39.2806451,-80.3445341,city
2500,44.5414596,-68.4243599,city
2501,43.6573605,-70.2586618,city
2502,39.1852184,-78.1652404,city
2503,39.6430455,-77.7191081,city
2504,38.9424464,-76.7301718,city
2505,39.2908816,-76.610759,city
2506,43.9747838,-75.9107565,city
2507,42.8867166,-78.8783922,city
2508,44.9354209,-68.6464233,city
2509,39.9527237,-75.1635262,city
2510,40.9167654,-74.171811,city
2511,36.7282096,-76.5835703,city
2512,42.3917638,-71.0328284,city
2513,40.4416941,-79.9900861,city
2514,42.5876342,-72.6002068,city
2515,41.289,-72.4712,recarea
2516,41.657535,-73.107747,recarea
2517,42.004815,-73.038515,recarea
2518,41.620707,-73.037257,recarea
2519,41.5141,-73.06667,recarea
2520,41.765127,-72.183945,recarea
2521,41.68167,-73.09167,recarea
2522,41.699389,-73.058838,recarea
2523,41.945,-71.9,recarea
2524,41.6455,-73.382,recarea
2525,42.4323,-72.5397,recarea
2526,42.79826,-70.848958,recarea
2527,42.431794,-72.535202,recarea
2528,42.4697,-71.5671,recarea
2529,42.79825,-70.84889,recarea
2530,42.42833,-72.02667,recarea
2531,42.63167,-72.12333,recarea
2532,42.11833,-71.90833,recarea
2533,42.07333,-72.29167,recarea
2534,42.108075,-72.126284,recarea
2535,42.12,-71.88,recarea
2536,42.291047,-72.860082,recarea
2537,42.265,-72.88167,recarea
2538,42.64167,-72.225,recarea
2539,42.105795,-71.607103,recarea
2540,42.081861,-72.057751,recarea
2541,42.299706,-71.119753,recarea
2542,42.403361,-71.374417,recarea
2543,42.40162,-71.372726,recarea
2544,42.400837,-71.463473,recarea
2545,43.193685,-71.746957,recarea
2546,43.315139,-71.723333,recarea
2547,43.002483,-72.322028,recarea
2548,42.89544,-71.985597,recarea
2549,42.947926,-72.234228,recarea
2550,42.88560104,-71.86640167,recarea
2551,43.453672,-71.659013,recarea
2552,43.103746,-72.7747,recarea
2553,43.604254,-72.355751,recarea
2554,43.340764,-72.504704,recarea
2555,43.05,-72.70167,recarea
2556,43.773374,-72.257957,recarea
2557,41.7010642,-71.1546367,city
2558,41.367096,-71.685517,recarea
2559,41.36942,-71.67436,recarea
2560,41.4843,-71.2488,recarea
2561,41.38378,-71.58469,recarea
2562,41.590829,-71.324444,recarea
2563,41.657865,-69.95915,recarea
2564,41.657252,-69.958735,recarea
2565,41.744543,-70.597399,recarea
2566,42.198776,-70.716208,recarea
2567,41.584167,-70.525,recarea
2568,42.38,-70.34,recarea
2569,43.053969,-70.896278,recarea
2570,44.2296662,-69.7731429,city
2571,41.779588,-71.4366813,city
2572,41.6362152,-70.934205,city
2573,45.3056879,-73.2533401,city
2574,44.96651,-73.19896,recarea
2575,44.832298,-71.075907,recarea
2576,41.5243537,-72.0759008,city
2577,41.4899827,-71.3137707,city
2578,42.3178989,-72.6311006,city
2579,42.1018764,-72.5886727,city
2580,45.0184417,-74.728703,city
2581,42.2708804,-72.6719579,city
2582,41.6992717,-71.4586114,city
2583,44.2856241,-69.7902799,city
2584,40.9548956,-75.9769572,city
2585,44.4761601,-73.212906,city
2586,42.1205411,-72.7489158,city
2587,41.8194081,-71.376257,city
2588,42.2071434,-72.60765,city
2589,42.1487691,-72.6071119,city
2590,43.309941,-73.644447,city
2591,41.8239891,-71.4128343,city
2592,44.69282,-73.45562,city
2593,41.3556187,-72.0997804,city
2594,42.3264181,-122.8718605,city
2595,42.23206,-123.66051,recarea
2596,43.325466,-123.202982,recarea
2597,42.186166,-122.877164,recarea
2598,43.33314,-123.00476,recarea
2599,42.41606,-123.15519,recarea
2600,42.648636,-123.585537,recarea
2601,42.7052,-123.15313,recarea
2602,42.13867,-122.60068,recarea
2603,42.30242,-123.189873,recarea
2604,42.41621,-122.76963,recarea
2605,42.06089,-121.75412,recarea
2606,42.186613,-122.95028,recarea
2607,42.029,-122.524,recarea
2608,42.17302,-122.47192,recarea
2609,42.24987,-122.50896,recarea
2610,42.5121,-123.41698,recarea
2611,41.972611,-121.557583,recarea
2612,42.129914,-122.482971,recarea
2613,43.265382,-123.0735016,recarea
2614,42.663785,-122.67,recarea
2615,42.095298,-123.683128,recarea
2616,42.23888,-121.79671,recarea
2617,42.581047,-121.92836,recarea
2618,43.32071,-122.98872,recarea
2619,43.298407,-122.905637,recarea
2620,42.517105,-122.036868,recarea
2621,43.1025,-123.1654,recarea
2622,42.650923,-123.586682,recarea
2623,42.92174,-123.44667,recarea
2624,42.08951,-122.07277,recarea
2625,42.469165,-122.944708,recarea
2626,45.4307473,-122.771933,city
2627,44.05003,-123.17798,recarea
2628,44.757398,-122.510379,recarea
2629,43.716674,-123.058652,recarea
2630,45.615,-121.13833,recarea
2631,43.779504,-122.952558,recarea
2632,44.118234,-123.290383,recarea
2633,45.714872,-120.680193,recarea
2634,44.81767,-122.39048,recarea
2635,44.716304,-122.249828,recarea
2636,45.17779922,-123.9610977,recarea
2637,45.36276,-121.716156,recarea
2638,45.7114,-121.5191,recarea
2639,43.945866,-122.765811,recarea
2640,44.456124,-122.52264,recarea
2641,45.35033,-121.99681,recarea
2642,44.94918,-123.254705,recarea
2643,43.920248,-122.811914,recarea
2644,45.642029,-121.939767,recarea
2645,43.916637,-122.747296,recarea
2646,45.19269,-122.21246,recarea
2647,45.068683,-122.490207,recarea
2648,44.962621,-122.34177,recarea
2649,45.27803,-123.55287,recarea
2650,45.18053,-121.70893,recarea
2651,45.38330078,-122.8416977,recarea
2652,44.40869904,-123.3349991,recarea
2653,43.7768,-123.0083,recarea
2654,44.899971,-124.012542,recarea
2655,44.777386,-123.081571,recarea
2656,44.220818,-122.845291,recarea
2657,44.4129,-122.669596,recarea
2658,45.50114,-122.30615,recarea
2659,45.48823,-123.23191,recarea
2660,45.463978,-123.988221,recarea
2661,44.674938,-124.065318,recarea
2662,42.83613,-117.6212,recarea
2663,44.5645659,-123.2620435,city
2664,44.241184,-123.495426,recarea
2665,43.944329,-123.61876,recarea
2666,43.98635,-123.6633,recarea
2667,43.71167,-122.43333,recarea
2668,44.620428,-124.044713,recarea
2669,44.5864,-122.39757,recarea
2670,43.816029,-123.260338,recarea
2671,44.15927,-123.57308,recarea
2672,44.173786,-122.331763,recarea
2673,44.355278,-123.822784,recarea
2674,44.548635,-122.4296,recarea
2675,44.79731,-117.67306,recarea
2676,44.810983,-117.743587,recarea
2677,44.020548,-117.394225,recarea
2678,43.61481,-117.25202,recarea
2679,45.830851,-118.170435,recarea
2680,45.62114,-117.72294,recarea
2681,45.6421,-118.68629,recarea
2682,45.940946,-119.301748,recarea
2683,45.90614269,-119.5593525,recarea
2684,46.2087066,-119.119919,city
2685,45.357037,-119.547232,recarea
2686,44.0505054,-123.0950506,city
2687,43.23359,-122.95093,recarea
2688,43.45954,-121.9895,recarea
2689,44.03829,-122.13915,recarea
2690,43.60124,-123.82704,recarea
2691,43.59257,-123.83533,recarea
2692,44.0462362,-123.0220289,city
2693,44.28697,-121.31271,recarea
2694,43.7973,-121.75778,recarea
2695,43.70538,-121.75563,recarea
2696,44.9391565,-123.033121,city
2697,45.5202471,-122.674194,city
2698,45.26156,-121.03311,recarea
2699,45.6306954,-122.6744557,city
2700,45.4997475,-122.4309766,city
2701,45.16074,-121.31236,recarea
2702,45.4871723,-122.80378,city
2703,44.6365071,-123.1059324,city
2704,46.2804298,-119.275205,city
2705,46.2306739,-119.0921,city
2706,45.5228939,-122.989827,city
2707,44.0581728,-121.3153096,city
2708,44.567865,-120.156883,recarea
2709,44.36349,-121.25986,recarea
2710,44.063328,-120.909106,recarea
2711,44.695562,-120.284509,recarea
2712,44.004537,-121.01644,recarea
2713,44.49652,-121.16179,recarea
2714,44.30679,-120.7015,recarea
2715,44.411022,-121.292613,recarea
2716,44.13327,-120.71866,recarea
2717,42.967674,-121.580106,recarea
2718,44.044343,-121.327128,recarea
2719,44.12968,-120.83155,recarea
2720,43.85039,-120.73294,recarea
2721,45.10044,-121.13002,recarea
2722,42.836546,-124.563421,recarea
2723,43.158342,-124.380699,recarea
2724,43.1135,-124.43344,recarea
2725,42.996253,-124.450193,recarea
2726,42.224867,-121.78167,city
2727,42.1793,-120.3511,recarea
2728,42.20585,-121.13155,recarea
2729,45.81700134,-122.7450028,recarea
2730,47.072522,-122.713268,recarea
2731,46.232534,-123.399879,recarea
2732,45.63330078,-122.0,recarea
2733,45.573184,-122.308579,recarea
2734,45.56669998,-122.3000031,recarea
2735,45.965108,-121.342438,recarea
2736,48.461468,-117.732201,recarea
2737,47.4231987,-117.564003,recarea
2738,47.95483,-118.98992,recarea
2739,48.537975,-117.904956,recarea
2740,47.93901,-119.01043,recarea
2741,47.34588,-117.85768,recarea
2742,48.19412,-117.89316,recarea
2743,47.367395,-117.830433,recarea
2744,47.71555,-118.37687,recarea
2745,49.0945296,-117.7097659,city
2746,48.95365,-117.33742,recarea
2747,47.2455013,-122.438329,city
2748,48.14123,-123.188619,recarea
2749,47.2415044,-121.1892,recarea
2750,48.125,-122.9250031,recarea
2751,48.494444,-122.481389,recarea
2752,48.140055,-123.186414,recarea
2753,47.665794,-122.39686,recarea
2754,46.82098,-122.48333,recarea
2755,46.976178,-123.922201,recarea
2756,47.14,-121.93167,recarea
2757,47.39318,-121.39009,recarea
2758,46.85461,-120.479565,recarea
2759,47.2528,-121.06315,recarea
2760,46.97825,-119.5854,recarea
2761,46.565279,-118.540957,recarea
2762,46.66053,-117.42827,recarea
2763,46.70098,-119.01917,recarea
2764,47.44676,-119.25723,recarea
2765,46.97049,-119.3648,recarea
2766,47.53033,-118.50583,recarea
2767,47.61578,-119.29283,recarea
2768,48.02729,-118.09617,recarea
2769,46.900447,-119.229075,recarea
2770,47.23117,-119.99892,recarea
2771,46.70000076,-119.6299973,recarea
2772,46.201366,-118.993573,recarea
2773,46.29949951,-120.3815002,recarea
2774,45.909315,-119.545434,recarea
2775,46.61119,-120.62532,recarea
2776,45.596428,-118.800658,recarea
2777,46.23914,-119.48484,recarea
2778,45.58288,-118.79623,recarea
2779,46.066204,-118.264146,recarea
2780,46.58424,-118.02694,recarea
2781,45.86158,-119.150906,recarea
2782,46.252973,-118.879919,recarea
2783,48.4497693,-123.5046662,city
2784,47.4234599,-120.310349,city
2785,47.998795,-119.628172,recarea
2786,48.55596,-119.74949,recarea
2787,47.49917,-119.91242,recarea
2788,46.75121,-120.4641,recarea
2789,47.0451022,-122.8950075,city
2790,47.522245,-123.7091,recarea
2791,46.414298,-123.933749,recarea
2792,47.52224,-123.70915,recarea
2793,49.0521162,-122.329479,city
2794,48.170801,-122.670944,recarea
2795,47.9793437,-122.2127011,city
2796,47.5653663,-122.6246836,city
2797,32.1953,-81.1216,recarea
2798,34.0003117,-81.0331309,city
2799,32.9961038,-80.0387292,city
2800,33.0186699,-80.1762704,city
2801,33.8360035,-79.0478143,city
2802,33.9204354,-80.3414693,city
2803,32.8546197,-79.9748103,city
2804,41.946581,-121.565101,recarea
